Y: 888-975
Predict()
Q[i,i] =15200 MY = 4,78125 SDY = 3,99010005357009 Max=17
Q[i,i] =15300 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =15400 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =15500 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =15600 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =15700 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =15800 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =15900 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =16000 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =16100 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =16200 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =16300 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =16400 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =16500 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =16600 MY = 4,796875 SDY = 4,03569885328118 Max=17
Q[i,i] =16700 MY = 4,8125 SDY = 4,04612082740988 Max=17
Q[i,i] =16800 MY = 4,8125 SDY = 4,04612082740988 Max=17
Q[i,i] =16900 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17000 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17100 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17200 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17300 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17400 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17500 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17600 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17700 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17800 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =17900 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18000 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18100 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18200 MY = 4,828125 SDY = 4,03327831724703 Max=17
Q[i,i] =18300 MY = 4,828125 SDY = 4,03327831724703 Max=17
